"id_loc","street","neigh","city","state","gaddress","glat","glng","gbnelat","gbnelng","gbswlat","gbswlng","visited"
11223,"RUA JARDIM BOTANICO","JD BOTANICO","RIO DE JANEIRO","RJ","Rua Jardim Botânico - Jardim Botânico, Rio de Janeiro, Brazil",-22.9604,-43.2047,-22.9724,-43.2245,-22.9642,-43.2175,"2013-08-17 21:47:22"
11224,"RUA JATUARANA","ROCHA MIRANDA","RIO DE JANEIRO","RJ","Rua Jatuarana - Rocha Miranda, Rio de Janeiro, 21540-400, Brazil",-22.8558,-43.3414,-22.8561,-43.347,-22.8559,-43.3438,"2013-08-17 21:47:23"
11225,"RUA JERONIMO DE LEMOS","GRAJAU","RIO DE JANEIRO","RJ","Rua Jerônimo de Lemos - Grajaú, Rio de Janeiro, 20560-090, Brazil",-22.9188,-43.2578,-22.9189,-43.2617,-22.9188,-43.2599,"2013-08-17 21:47:24"
11226,"RUA JERONIMO MONTEIRO","LEBLON","RIO DE JANEIRO","RJ","Rua Jerônimo Monteiro - Leblon, Rio de Janeiro, 22431-070, Brazil",-22.9863,-43.2275,-22.9885,-43.2288,-22.9872,-43.2283,"2013-08-17 21:47:25"
11227,"RUA JIQUIBA","TIJUCA","RIO DE JANEIRO","RJ","Rua Jiquibá - Maracanã, Rio de Janeiro, 20271-250, Brazil",-22.9098,-43.2206,-22.9119,-43.2222,-22.9109,-43.2212,"2013-08-17 21:47:26"
11228,"RUA JITAUNA","PENHA","RIO DE JANEIRO","RJ","Rua Jitaúna - Penha Circular, Rio de Janeiro, 21215-050, Brazil",-22.8361,-43.2887,-22.8377,-43.2891,-22.8364,-43.2887,"2013-08-17 21:47:26"
11229,"RUA JITAUNA","PENHA CIRCULAR","RIO DE JANEIRO","RJ","Rua Jitaúna - Penha Circular, Rio de Janeiro, 21215-050, Brazil",-22.8361,-43.2887,-22.8377,-43.2891,-22.8364,-43.2887,"2013-08-17 21:47:27"
11230,"RUA JOACABA","VL DA PENHA","RIO DE JANEIRO","RJ","Rua Joaçaba - Penha Circular, Rio de Janeiro, 21210-290, Brazil",-22.8382,-43.2934,-22.8396,-43.294,-22.8389,-43.2935,"2013-08-17 21:47:30"
11231,"RUA JOANA ANGELICA","IPANEMA","RIO DE JANEIRO","RJ","Rua Joana Angélica - Ipanema, Rio de Janeiro, 22420-030, Brazil",-22.9801,-43.2047,-22.9865,-43.2057,-22.9831,-43.2049,"2013-08-17 21:47:30"
11232,"RUA JOANA FONTOURA","BONSUCESSO","RIO DE JANEIRO","RJ","Rua Joana Fontoura - Bonsucesso, Rio de Janeiro, 21060-610, Brazil",-22.8611,-43.2577,-22.8623,-43.2619,-22.8617,-43.2598,"2013-08-17 21:47:31"
11233,"RUA JOANOPOLIS","CURICICA","RIO DE JANEIRO","RJ","Rua Joanópolis - Curicica, Rio de Janeiro, 22710-230, Brazil",-22.9441,-43.3808,-22.9452,-43.3823,-22.9448,-43.3813,"2013-08-17 21:47:33"
11234,"RUA JOAO AFONSO","HUMAITA","RIO DE JANEIRO","RJ","Rua João Affonso - Humaitá, Rio de Janeiro, 22261-040, Brazil",-22.9542,-43.1985,-22.9565,-43.2007,-22.9551,-43.1998,"2013-08-17 21:47:34"
11235,"RUA JOAO ALFREDO","MUDA","RIO DE JANEIRO","RJ","Rua João Alfredo - Tijuca, Rio de Janeiro, 20511-390, Brazil",-22.9312,-43.2445,-22.9331,-43.2456,-22.9331,-43.2445,"2013-08-17 21:47:35"
11236,"RUA JOAO ALFREDO","TIJUCA","RIO DE JANEIRO","RJ","Rua João Alfredo - Tijuca, Rio de Janeiro, 20511-390, Brazil",-22.9312,-43.2445,-22.9331,-43.2456,-22.9331,-43.2445,"2013-08-17 21:47:36"
11237,"RUA JOAO BAPTISTA SCALCO","CAMPO GRANDE","RIO DE JANEIRO","RJ","Rua João Batista Scalco - Campo Grande, Rio de Janeiro, 23050-170, Brazil",-22.9051,-43.566,-22.9054,-43.5681,-22.9052,-43.5672,"2013-08-17 21:47:37"
11238,"RUA JOAO BATISTA VIGO","RECREIO DOS BANDEIRANTES","RIO DE JANEIRO","RJ","Rio de Janeiro, Brazil",-22.749,-43.0994,-23.083,-43.7954,-22.9035,-43.2096,"2013-08-17 21:47:38"
11239,"RUA JOAO DE BARROS","LEBLON","RIO DE JANEIRO","RJ","Rua João de Barros - Leblon, Rio de Janeiro, 22441-100, Brazil",-22.983,-43.2235,-22.9836,-43.2256,-22.9833,-43.2244,"2013-08-17 21:47:38"
11240,"RUA JOAO HERCILIO GROSS","PIEDADE","RIO DE JANEIRO","RJ","Rua João Hercílio Gross - Piedade, Rio de Janeiro, 20740-390, Brazil",-22.9003,-43.3122,-22.9015,-43.3139,-22.9005,-43.3132,"2013-08-17 21:47:39"
11241,"RUA JOAO LIRA","LEBLON","RIO DE JANEIRO","RJ","Rua João Lira - Leblon, Rio de Janeiro, 22430-210, Brazil",-22.9812,-43.2217,-22.9869,-43.223,-22.9842,-43.2223,"2013-08-17 21:47:41"
11242,"RUA JOAO PESSOA","LAPA","RIO DE JANEIRO","RJ","Rua João Pessoa - Goytacazes, Campos dos Goytacazes - Rio de Janeiro, 28010-250, Brazil",-21.7575,-41.3197,-21.7585,-41.3252,-21.7582,-41.3225,"2013-08-17 21:47:43"
11243,"RUA JOAO PINHEIRO","ABOLICAO","RIO DE JANEIRO","RJ","Rua João Pinheiro - Piedade, Rio de Janeiro, 20756-100, Brazil",-22.8867,-43.3038,-22.8914,-43.3083,-22.8892,-43.3062,"2013-08-17 21:47:44"
11244,"RUA JOAO PINHEIRO","PIEDADE","RIO DE JANEIRO","RJ","Rua João Pinheiro - Piedade, Rio de Janeiro, 20756-100, Brazil",-22.8867,-43.3038,-22.8914,-43.3083,-22.8892,-43.3062,"2013-08-17 21:47:45"
11245,"RUA JOAO ROMARIZ","RAMOS","RIO DE JANEIRO","RJ","Rua João Romariz - Ramos, Rio de Janeiro, Brazil",-22.8492,-43.2521,-22.8553,-43.2592,-22.8523,-43.2555,"2013-08-17 21:47:46"
11246,"RUA JOAO SILVA","OLARIA","RIO DE JANEIRO","RJ","Rua João Silva - Olaria, Rio de Janeiro, 21031-410, Brazil",-22.8457,-43.2589,-22.8506,-43.2634,-22.848,-43.261,"2013-08-17 21:47:47"
11247,"RUA JOAO TORQUATO","BONSUCESSO","RIO DE JANEIRO","RJ","Rua João Torquato - Bonsucesso, Rio de Janeiro, 21032-150, Brazil",-22.8573,-43.2491,-22.8583,-43.2567,-22.8577,-43.2525,"2013-08-17 21:47:48"
11248,"RUA JOAO VICENTE","MADUREIRA","RIO DE JANEIRO","RJ","Rua João Vicente - Madureira, Rio de Janeiro, Brazil",-22.8692,-43.3372,-22.8771,-43.3508,-22.8728,-43.3443,"2013-08-17 21:47:48"
11249,"RUA JOAO VICENTE","OSWALDO CRUZ","RIO DE JANEIRO","RJ","Rua João Vicente - Oswaldo Cruz, Rio de Janeiro, Brazil",-22.8648,-43.3452,-22.8722,-43.361,-22.8678,-43.3527,"2013-08-17 21:47:49"
11250,"RUA JOAO ZANETTI","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Rua João Zanetti - Barra da Tijuca, Rio de Janeiro, 22621-030, Brazil",-23.0074,-43.3129,-23.0079,-43.3145,-23.0076,-43.3137,"2013-08-17 21:47:51"
11251,"RUA JOAQUIM CARDOSO","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Rua Joaquim Cardoso - Recreio dos Bandeirantes, Rio de Janeiro, 22795-035, Brazil",-23.0222,-43.4496,-23.0243,-43.4575,-23.0232,-43.4537,"2013-08-17 21:47:52"
11252,"RUA JOAQUIM CARDOSO","RECREIO DOS BANDEIRANTES","RIO DE JANEIRO","RJ","Rua Joaquim Cardoso - Recreio dos Bandeirantes, Rio de Janeiro, 22795-035, Brazil",-23.0222,-43.4496,-23.0243,-43.4575,-23.0232,-43.4537,"2013-08-17 21:47:54"
11253,"RUA JOAQUIM DA SILVEIRA","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Rua Joaquim da Silveira - Recreio dos Bandeirantes, Rio de Janeiro, 22795-491, Brazil",-23.0196,-43.4667,-23.0205,-43.4712,-23.0199,-43.4689,"2013-08-17 21:47:55"
11254,"RUA JOAQUIM DA SILVEIRA","RECREIO DOS BANDEIRANTES","RIO DE JANEIRO","RJ","Rua Joaquim da Silveira - Recreio dos Bandeirantes, Rio de Janeiro, 22795-491, Brazil",-23.0196,-43.4667,-23.0205,-43.4712,-23.0199,-43.4689,"2013-08-17 21:47:56"
11255,"RUA JOAQUIM MARTINS","AGUA SANTA","RIO DE JANEIRO","RJ","Rua Joaquim Martins, Rio de Janeiro, Brazil",-22.8983,-43.304,-22.9015,-43.315,-22.8998,-43.3099,"2013-08-17 21:47:57"
11256,"RUA JOAQUIM MEIER","MEIER","RIO DE JANEIRO","RJ","Rua Joaquim Méier - Méier, Rio de Janeiro, 20725-050, Brazil",-22.9027,-43.2773,-22.9089,-43.2831,-22.9057,-43.2809,"2013-08-17 21:47:58"
11257,"RUA JOAQUIM MOREIRA NEVES","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Rua Joaquim Moreira Neves - Recreio dos Bandeirantes, Rio de Janeiro, 22795-465, Brazil",-23.0207,-43.4663,-23.0213,-43.4709,-23.0207,-43.4686,"2013-08-17 21:47:59"
11258,"RUA JOAQUIM MOREIRA NEVES","RECREIO DOS BANDEIRANTES","RIO DE JANEIRO","RJ","Rua Joaquim Moreira Neves - Recreio dos Bandeirantes, Rio de Janeiro, 22795-465, Brazil",-23.0207,-43.4663,-23.0213,-43.4709,-23.0207,-43.4686,"2013-08-17 21:47:59"
11259,"RUA JOAQUIM MURTINHO","STA TERESA","RIO DE JANEIRO","RJ","Rua Joaquim Murtinho - Santa Teresa, Rio de Janeiro, 20241-320, Brazil",-22.9145,-43.1805,-22.919,-43.1847,-22.9166,-43.1825,"2013-08-17 21:48:00"
11260,"RUA JOAQUIM NABUCO","COPACABANA","RIO DE JANEIRO","RJ","Rua Joaquim Nabuco - Copacabana, Rio de Janeiro, 22080-030, Brazil",-22.9854,-43.1893,-22.987,-43.1955,-22.9863,-43.1923,"2013-08-17 21:48:01"
11261,"RUA JOAQUIM NABUCO","IPANEMA","RIO DE JANEIRO","RJ","Rua Joaquim Nabuco - Ipanema, Rio de Janeiro, 22080-030, Brazil",-22.9859,-43.1914,-22.9874,-43.1962,-22.9867,-43.1942,"2013-08-17 21:48:02"
11262,"RUA JOAQUIM PALHARES","ESTACIO","RIO DE JANEIRO","RJ","Rua Joaquim Palhares - Estácio, Rio de Janeiro, 20260-080, Brazil",-22.9117,-43.2066,-22.9146,-43.2119,-22.9132,-43.2093,"2013-08-17 21:48:02"
11263,"RUA JOAQUIM PINHEIRO","FREGUESIA","RIO DE JANEIRO","RJ","Rua Joaquim Pinheiro - Freguesia, Rio de Janeiro, 22743-660, Brazil",-22.9308,-43.3325,-22.9347,-43.336,-22.9327,-43.3343,"2013-08-17 21:48:04"
11264,"RUA JOAQUIM PINHEIRO","JACAREPAGUA FREGUESIA","RIO DE JANEIRO","RJ","Rua Joaquim Pinheiro - Freguesia, Rio de Janeiro, 22743-660, Brazil",-22.9308,-43.3325,-22.9347,-43.336,-22.9345,-43.3358,"2013-08-17 21:48:05"
11265,"RUA JOAQUIM RODRIGUES","CORDOVIL","RIO DE JANEIRO","RJ","Rua Joaquim Rodrigues - Cordovil, Rio de Janeiro, 21250-420, Brazil",-22.8187,-43.3015,-22.8222,-43.3042,-22.8204,-43.3029,"2013-08-17 21:48:06"
11266,"RUA JOAQUIM SILVA","CENTRO","RIO DE JANEIRO","RJ","Rua Joaquim Silva - Centro, Rio de Janeiro, 20241-110, Brazil",-22.9135,-43.1766,-22.9163,-43.1804,-22.9152,-43.1791,"2013-08-17 21:48:07"
11267,"RUA JOAQUIM SILVA","GLORIA","RIO DE JANEIRO","RJ","Rua Joaquim Silva - Centro, Rio de Janeiro, 20241-110, Brazil",-22.9135,-43.1766,-22.9163,-43.1804,-22.9152,-43.1791,"2013-08-17 21:48:08"
11268,"RUA JOAQUINA ROSA","MEIER","RIO DE JANEIRO","RJ","Rua Joaquina Rosa - Méier, Rio de Janeiro, 20710-080, Brazil",-22.9048,-43.2776,-22.9076,-43.28,-22.9059,-43.279,"2013-08-17 21:48:09"
11269,"RUA JOATHUR BUENO","LARANJEIRAS","RIO DE JANEIRO","RJ",,,,,,,,
11270,"RUA JOHN KENNEDY","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Rua John Kennedy - Barra da Tijuca, Rio de Janeiro, 22620-260, Brazil",-23.0079,-43.3189,-23.0124,-43.3203,-23.0104,-43.3198,"2013-08-17 21:48:10"
11271,"RUA JORGE COELHO","CORDOVIL","RIO DE JANEIRO","RJ","Rua Jorge Coelho - Cordovil, Rio de Janeiro, 21012-200, Brazil",-22.8233,-43.294,-22.828,-43.2961,-22.8256,-43.295,"2013-08-17 21:48:11"
11272,"RUA JORGE DODSWORTH MARTINS","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Rua Jorge Dodsworth Martins - Barra da Tijuca, Rio de Janeiro, 22793-321, Brazil",-22.9961,-43.4099,-22.9966,-43.418,-22.9966,-43.4137,"2013-08-17 21:48:12"
11273,"RUA JORGE EMILIO FONTENELLE","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Rua Jorge Emílio Fontenelle - Recreio dos Bandeirantes, Rio de Janeiro, 22790-147, Brazil",-23.0127,-43.4467,-23.0161,-43.4606,-23.0142,-43.4529,"2013-08-17 21:48:13"
11274,"RUA JORGE EMILIO FONTENELLE","RECREIO DOS BANDEIRANTES","RIO DE JANEIRO","RJ","Rua Jorge Emílio Fontenelle - Recreio dos Bandeirantes, Rio de Janeiro, 22790-147, Brazil",-23.0127,-43.4467,-23.0161,-43.4606,-23.0142,-43.4529,"2013-08-17 21:48:14"
11275,"RUA JORGE GONCALVES DE ARAUJO","OLARIA","RIO DE JANEIRO","RJ","Rua Jorge Gonçalves de Araújo - Olaria, Rio de Janeiro, 21073-180, Brazil",-22.8489,-43.273,-22.8511,-43.2758,-22.8496,-43.2738,"2013-08-17 21:48:15"
11276,"RUA JORGE MARTINS","OLARIA","RIO DE JANEIRO","RJ","Rua Jorge Martins - Olaria, Rio de Janeiro, 21073-190, Brazil",-22.8498,-43.272,-22.8527,-43.2777,-22.8517,-43.2745,"2013-08-17 21:48:15"
11277,"RUA JORGE MAURICIO CHOMETON","PIEDADE","RIO DE JANEIRO","RJ","Rua Jorge Maurício Chometon - Piedade, Rio de Janeiro, 20740-400, Brazil",-22.901,-43.3099,-22.9022,-43.3142,-22.9016,-43.3121,"2013-08-17 21:48:16"
11278,"RUA JORGE RUDGE","VL ISABEL","RIO DE JANEIRO","RJ","Rua Jorge Rudge - Vila Isabel, Rio de Janeiro, 20550-220, Brazil",-22.9088,-43.2372,-22.9141,-43.2421,-22.9117,-43.2398,"2013-08-17 21:48:17"
11279,"RUA JORGE YUNES","RECREIO DOS BANDEIRANTES","RIO DE JANEIRO","RJ","Rua Jorge Yunes - Recreio dos Bandeirantes, Rio de Janeiro, 22795-295, Brazil",-23.0202,-43.4538,-23.0215,-43.4587,-23.0209,-43.4562,"2013-08-17 21:48:18"
11280,"RUA JORN HENRIQUE CORDEIRO","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Rua Jornalista Henrique Cordeiro - Barra da Tijuca, Rio de Janeiro, Brazil",-23.0038,-43.3213,-23.0055,-43.3249,-23.0041,-43.3247,"2013-08-17 21:48:19"
11281,"RUA JORN ORLANDO DANTAS","BOTAFOGO","RIO DE JANEIRO","RJ","Rua Jornalista Orlando Dantas - Botafogo, Rio de Janeiro, 22231-010, Brazil",-22.9396,-43.1803,-22.9411,-43.1823,-22.9403,-43.1813,"2013-08-17 21:48:19"
11282,"RUA JORN PIERRE PLANCHER","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Rua Jornalista Pierre Plancher - Barra da Tijuca, Rio de Janeiro, Brazil",-23.0067,-43.3384,-23.0103,-43.3386,-23.0087,-43.3385,"2013-08-17 21:48:20"
11283,"RUA JOSE AFONSO NETTO","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Rua José Affonso Netto - Recreio dos Bandeirantes, Rio de Janeiro, 22795-720, Brazil",-23.0186,-43.4666,-23.0204,-43.4669,-23.0196,-43.4667,"2013-08-17 21:48:21"
11284,"RUA JOSE AFONSO NETTO","RECREIO DOS BANDEIRANTES","RIO DE JANEIRO","RJ","Rua José Affonso Netto - Recreio dos Bandeirantes, Rio de Janeiro, 22795-720, Brazil",-23.0186,-43.4666,-23.0204,-43.4669,-23.0196,-43.4667,"2013-08-17 21:48:22"
11285,"RUA JOSE AMERICO DE ALMEIDA","RECREIO DOS BANDEIRANTES","RIO DE JANEIRO","RJ","Rua Escada José Américo de Almeida - Recreio dos Bandeirantes, Rio de Janeiro, 22795-045, Brazil",-23.0214,-43.4499,-23.0234,-43.4577,-23.0224,-43.4539,"2013-08-17 21:48:23"
11286,"RUA JOSE BONIFACIO","CACHAMBI","RIO DE JANEIRO","RJ","Rua José Bonifácio - Todos os Santos, Rio de Janeiro, 20770-240, Brazil",-22.8876,-43.2827,-22.8973,-43.2845,-22.8931,-43.2829,"2013-08-17 21:48:24"
11287,"RUA JOSE BONIFACIO","MEIER","RIO DE JANEIRO","RJ","Rua José Bonifácio - Todos os Santos, Rio de Janeiro, 20770-240, Brazil",-22.8876,-43.2827,-22.8973,-43.2845,-22.8931,-43.2829,"2013-08-17 21:48:24"
11288,"RUA JOSE BONIFACIO","TODOS OS SANTOS","RIO DE JANEIRO","RJ","Rua José Bonifácio - Todos os Santos, Rio de Janeiro, 20770-240, Brazil",-22.8876,-43.2827,-22.8973,-43.2845,-22.8931,-43.2829,"2013-08-17 21:48:25"
11289,"RUA JOSE CARLOS NOGUEIRA DINIZ","RECREIO DOS BANDEIRANTES","RIO DE JANEIRO","RJ","Rua José Carlos Nogueira Diniz - Recreio dos Bandeirantes, Rio de Janeiro, 22795-220, Brazil",-23.0258,-43.4914,-23.027,-43.4917,-23.0266,-43.4915,"2013-08-17 21:48:26"
11290,"RUA JOSE CLEMENTE","BOTAFOGO","RIO DE JANEIRO","RJ",,,,,,,,
11291,"RUA JOSE DE ALENCAR","STA TERESA","RIO DE JANEIRO","RJ","Rua José de Alencar - Santa Teresa, Rio de Janeiro, 20251-530, Brazil",-22.9131,-43.1937,-22.9156,-43.1948,-22.9142,-43.1945,"2013-08-17 21:48:27"
11292,"RUA JOSE DOMINGUES","ENCANTADO","RIO DE JANEIRO","RJ","Rua José Domingues - Encantado, Rio de Janeiro, 20756-130, Brazil",-22.8915,-43.301,-22.8938,-43.3058,-22.8927,-43.3032,"2013-08-17 21:48:28"
11293,"RUA JOSE DOS REIS","ENGENHO DE DENTRO","RIO DE JANEIRO","RJ","Rua José dos Reis - Engenho de Dentro, Rio de Janeiro, Brazil",-22.8764,-43.2838,-22.8833,-43.2894,-22.8831,-43.2884,"2013-08-17 21:48:29"
11294,"RUA JOSE DOS REIS","INHAUMA","RIO DE JANEIRO","RJ","Rua José dos Reis - Inhaúma, Rio de Janeiro, Brazil",-22.8755,-43.2836,-22.8812,-43.287,-22.8789,-43.2846,"2013-08-17 21:48:30"
11295,"RUA JOSE FONTES ROMERO","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Rua José Fontes Romero - Barra da Tijuca, Rio de Janeiro, 22630-030, Brazil",-23.0075,-43.3345,-23.008,-43.3353,-23.0075,-43.3346,"2013-08-17 21:48:30"
11296,"RUA JOSE HIGINO","TIJUCA","RIO DE JANEIRO","RJ","Rua José Higino - Tijuca, Rio de Janeiro, Brazil",-22.9241,-43.234,-22.9313,-43.2405,-22.9297,-43.2378,"2013-08-17 21:48:31"
11297,"RUA JOSE LINHARES","LEBLON","RIO DE JANEIRO","RJ","Rua José Linhares - Leblon, Rio de Janeiro, 22430-220, Brazil",-22.9805,-43.2209,-22.9868,-43.2222,-22.984,-43.2215,"2013-08-17 21:48:32"
11298,"RUA JOSE LOPES","BRAS DE PINA","RIO DE JANEIRO","RJ","Rua José Lopes - Cordovil, Rio de Janeiro, 21215-430, Brazil",-22.8265,-43.2978,-22.8282,-43.302,-22.8273,-43.3,"2013-08-17 21:48:33"
11299,"RUA JOSE MARIA","PENHA CIRCULAR","RIO DE JANEIRO","RJ","Rua José Maria - Penha, Rio de Janeiro, 21070-140, Brazil",-22.8413,-43.2888,-22.8415,-43.2891,-22.8414,-43.289,"2013-08-17 21:48:33"
11300,"RUA JOSE ORTIZ","MEIER","RIO DE JANEIRO","RJ","Rua José Ortiz - Méier, Rio de Janeiro, Brazil",-22.9038,-43.2839,-22.9052,-43.2841,-22.9045,-43.2839,"2013-08-17 21:48:34"
11301,"RUA JOSE PANCETTI","JOA","RIO DE JANEIRO","RJ","Rua José Pancetti - Joá, Rio de Janeiro, 22611-110, Brazil",-23.0123,-43.2905,-23.0146,-43.2935,-23.0138,-43.2916,"2013-08-17 21:48:35"
11302,"RUA JOSE VERISSIMO","MEIER","RIO DE JANEIRO","RJ","Rua José Veríssimo - Méier, Rio de Janeiro, 20720-180, Brazil",-22.9038,-43.2846,-22.9061,-43.2857,-22.905,-43.285,"2013-08-17 21:48:36"
11303,"RUA JOSE VICENTE","GRAJAU","RIO DE JANEIRO","RJ","Rua José Vicente - Grajaú, Rio de Janeiro, 20540-330, Brazil",-22.9199,-43.2566,-22.9234,-43.2581,-22.9216,-43.2575,"2013-08-17 21:48:37"
11304,"RUA JOSE VICENTE","VL ISABEL","RIO DE JANEIRO","RJ","Rua José Vicente - Grajaú, Rio de Janeiro, 20540-330, Brazil",-22.9199,-43.2566,-22.9234,-43.2581,-22.9216,-43.2575,"2013-08-17 21:48:37"
11305,"RUA JOSEPH BLOCH","COPACABANA","RIO DE JANEIRO","RJ","Rua Joseph Bloch - Copacabana, Rio de Janeiro, 22031-040, Brazil",-22.9659,-43.1879,-22.9667,-43.189,-22.9659,-43.188,"2013-08-17 21:48:38"
11306,"RUA JUARANA","ANCHIETA","RIO DE JANEIRO","RJ","Rua Juarana - Anchieta, Rio de Janeiro, 21630-230, Brazil",-22.8261,-43.4133,-22.8263,-43.4139,-22.8263,-43.4139,"2013-08-17 21:48:39"
11307,"RUA JUIZ DE FORA","GRAJAU","RIO DE JANEIRO","RJ","Rua Juiz de Fora - Grajaú, Rio de Janeiro, 20561-280, Brazil",-22.9243,-43.2569,-22.9266,-43.2614,-22.9254,-43.2593,"2013-08-17 21:48:41"
11308,"RUA JULIO CARMO","CID NOVA","RIO DE JANEIRO","RJ","Rua Júlio do Carmo - Cidade Nova, Rio de Janeiro, 20211-160, Brazil",-22.909,-43.1975,-22.9113,-43.205,-22.9102,-43.2015,"2013-08-17 21:48:41"
11309,"RUA JULIO DE CASTILHOS","COPACABANA","RIO DE JANEIRO","RJ","Rua Júlio de Castilhos - Copacabana, Rio de Janeiro, 22081-025, Brazil",-22.9837,-43.1898,-22.9847,-43.1938,-22.9842,-43.1916,"2013-08-17 21:48:42"
11310,"RUA JULIO DE CASTILHOS","IPANEMA","RIO DE JANEIRO","RJ","Rua Júlio de Castilhos - Copacabana, Rio de Janeiro, 22081-025, Brazil",-22.9837,-43.1898,-22.9847,-43.1938,-22.9842,-43.1916,"2013-08-17 21:48:43"
11311,"RUA JUPARANA","ANDARAI","RIO DE JANEIRO","RJ","Rua Juparaná - Andaraí, Rio de Janeiro, 20510-040, Brazil",-22.9205,-43.2465,-22.9215,-43.2483,-22.9208,-43.247,"2013-08-17 21:48:44"
11312,"RUA JUPITER","JD AMERICA","RIO DE JANEIRO","RJ","Rua Júpiter - Vigário Geral, Rio de Janeiro, 21241-140, Brazil",-22.8148,-43.3118,-22.8173,-43.3164,-22.8158,-43.3133,"2013-08-17 21:48:44"
11313,"RUA JUQUIA","LEBLON","RIO DE JANEIRO","RJ","Rua Juquiá - Leblon, Rio de Janeiro, 22441-080, Brazil",-22.98,-43.2226,-22.9806,-43.2241,-22.9805,-43.2238,"2013-08-17 21:48:45"
11314,"RUA JURACI CAMARGO","JD GUANABARA","RIO DE JANEIRO","RJ","Rua Juraci Camargo - Jardim Guanabara, Rio de Janeiro, 21941-150, Brazil",-22.8101,-43.213,-22.8164,-43.2142,-22.8133,-43.2137,"2013-08-17 21:48:46"
11315,"RUA JURUENA","CAMPO GRANDE","RIO DE JANEIRO","RJ","Rua Juruena - Senador Vasconcelos, Rio de Janeiro, 23013-510, Brazil",-22.8958,-43.5383,-22.8985,-43.5405,-22.8971,-43.5394,"2013-08-17 21:48:47"
11316,"RUA JURUPARI","TIJUCA","RIO DE JANEIRO","RJ","Rua Jurupari - Tijuca, Rio de Janeiro, 20520-110, Brazil",-22.9234,-43.2297,-22.9247,-43.2307,-22.9234,-43.23,"2013-08-17 21:48:48"
11317,"RUA JUSTINIANO DA ROCHA","VL ISABEL","RIO DE JANEIRO","RJ","Rua Justiniano da Rocha - Vila Isabel, Rio de Janeiro, 20551-010, Brazil",-22.9111,-43.2388,-22.9144,-43.2426,-22.9125,-43.241,"2013-08-17 21:48:49"
11318,"RUA JUSTINO DE SOUSA","S CRISTOVAO","RIO DE JANEIRO","RJ","Rua Justino de Sousa - São Cristóvão, Rio de Janeiro, 20920-030, Brazil",-22.8967,-43.2297,-22.898,-43.2306,-22.898,-43.2306,"2013-08-17 21:48:50"
11319,"RUA LADISLAU NETO","TIJUCA","RIO DE JANEIRO","RJ","Rua Ladislau Neto - Andaraí, Rio de Janeiro, 20510-070, Brazil",-22.9229,-43.2445,-22.924,-43.2466,-22.9233,-43.2454,"2013-08-17 21:48:51"
11320,"RUA LAGOA DAS GARCAS","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Rua Lagoa das Garças - Barra da Tijuca, Rio de Janeiro, 22793-400, Brazil",-23.0084,-43.4199,-23.0098,-43.4239,-23.0087,-43.4205,"2013-08-17 21:48:52"
11321,"RUA LAPLACE","CAMPO GRANDE","RIO DE JANEIRO","RJ","Rua Laplace - Campo Grande, Rio de Janeiro, 23080-340, Brazil",-22.8968,-43.5666,-22.8999,-43.5716,-22.8977,-43.5685,"2013-08-17 21:48:54"
11322,"RUA LARANJEIRAS","LARANJEIRAS","RIO DE JANEIRO","RJ","Rua das Laranjeiras - Laranjeiras, Rio de Janeiro, Brazil",-22.9313,-43.1786,-22.9389,-43.1947,-22.9342,-43.1871,"2013-08-17 21:48:55"
11323,"RUA LARANJEIRAS, DAS","LARANJEIRAS","RIO DE JANEIRO","RJ","Rua das Laranjeiras - Laranjeiras, Rio de Janeiro, Brazil",-22.9313,-43.1786,-22.9389,-43.1947,-22.9342,-43.1871,"2013-08-17 21:48:56"
11324,"RUA LARANJEIRAS,DAS","COPACABANA","RIO DE JANEIRO","RJ","Rua das Laranjeiras, Rio de Janeiro, Brazil",-22.9328,-43.1837,-22.9334,-43.1846,-22.9331,-43.1841,"2013-08-17 21:48:57"
11325,"RUA LARANJEIRAS,DAS","FLAMENGO","RIO DE JANEIRO","RJ","Rua das Laranjeiras - Catete, Rio de Janeiro, 22240-000, Brazil",-22.9309,-43.1777,-22.9312,-43.1791,-22.931,-43.1784,"2013-08-17 21:48:57"
11326,"RUA LARANJEIRAS,DAS","IPANEMA","RIO DE JANEIRO","RJ","Rua Laranjeiras, Queimados - Rio de Janeiro, Brazil",-22.6938,-43.5657,-22.6993,-43.5682,-22.6971,-43.5674,"2013-08-17 21:48:58"
11327,"RUA LARANJEIRAS,DAS","LARANJEIRAS","RIO DE JANEIRO","RJ","Rua das Laranjeiras - Laranjeiras, Rio de Janeiro, Brazil",-22.9313,-43.1786,-22.9389,-43.1947,-22.9342,-43.1871,"2013-08-17 21:48:59"
